/binary/tsbs/bin/tsbs_generate_queries --queries 100000 --query-type single-groupby-1-1-1 --scale 1000 --seed 123 --timestamp-end 2022-07-28T00:00:00Z --timestamp-start 2022-07-25T00:00:00Z --use-case devops --format iotdb --file /binary/tsbs/bin/queries && /binary/tsbs/bin/tsbs_generate_data --scale 1000 --seed 123 --timestamp-end 2022-07-28T00:00:00Z --timestamp-start 2022-07-25T00:00:00Z --use-case devops --format iotdb --file /binary/tsbs/bin/data && /binary/tsbs/bin/tsbs_load_iotdb --host 172.31.20.76 --user stackit --password PjjeGSGKUBOzG9duX0C3VtQD6BU33qoECMqY2MmF7feQx7v0j7flv3tlyeOer3lu --batch-size 1000 --seed 123 --workers 50 --file /binary/tsbs/bin/data
2023/09/14 10:25:37 tsbs_load_iotdb target: 172.31.20.76:6667, no timeout for session opening check. Loading with 50 workers.
time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1694688137,1695430.01,1.508309E+09,1508308.11,151693.74,1.344260E+08,134425.92
1694688147,1496354.01,1.523272E+09,1508189.76,132404.78,1.357500E+08,134405.91
1694688157,1236790.40,1.535640E+09,1505528.96,111299.14,1.368630E+08,134179.37
1694688167,1341909.40,1.549059E+09,1503940.44,118100.83,1.380440E+08,134023.27
1694688177,1239038.72,1.561456E+09,1501391.96,111640.42,1.391610E+08,133807.94
1694688187,1861198.75,1.580058E+09,1504816.85,165188.64,1.408120E+08,134106.64
1694688197,1462606.23,1.594685E+09,1504418.61,130591.63,1.421180E+08,134073.48
1694688207,1463369.50,1.609318E+09,1504034.99,130206.18,1.434200E+08,134037.34
1694688217,1435164.44,1.623670E+09,1503397.29,128996.80,1.447100E+08,133990.66
1694688227,919541.19,1.632865E+09,1498041.05,81903.67,1.455290E+08,133512.82
1694688237,1576411.00,1.648630E+09,1498753.54,138692.17,1.469160E+08,133559.91
1694688247,1986361.83,1.668493E+09,1503146.27,177505.53,1.486910E+08,133955.80
1694688257,1254432.10,1.681037E+09,1500925.67,112302.87,1.498140E+08,133762.48
1694688267,1667498.99,1.697712E+09,1502399.77,147999.91,1.512940E+08,133888.47
1694688277,1815903.13,1.715871E+09,1505149.79,163300.28,1.529270E+08,134146.47
1694688287,1168992.35,1.727561E+09,1502226.67,102999.33,1.539570E+08,133875.63
1694688297,1519480.81,1.742756E+09,1502375.41,136098.28,1.553180E+08,133894.79
1694688307,1562967.78,1.758386E+09,1502893.30,138797.14,1.567060E+08,133936.69
1694688317,1423114.91,1.772617E+09,1502217.22,125601.32,1.579620E+08,133866.05
1694688327,1730048.70,1.789917E+09,1504131.72,155204.37,1.595140E+08,134045.36
1694688337,1623188.74,1.806149E+09,1505123.87,145398.99,1.609680E+08,134139.97
1694688347,849944.83,1.814649E+09,1499708.82,76895.01,1.617370E+08,133666.84
1694688357,1552476.56,1.830174E+09,1500141.35,136797.93,1.631050E+08,133692.51
1694688367,2014735.11,1.850321E+09,1504324.96,178703.11,1.648920E+08,134058.44
1694688377,1009365.81,1.860414E+09,1500333.61,89805.86,1.657900E+08,133701.59
1694688387,1620010.28,1.876614E+09,1501291.02,144500.92,1.672350E+08,133787.98
1694688397,1428596.76,1.890900E+09,1500714.08,128399.71,1.685190E+08,133745.22
1694688407,824385.56,1.899144E+09,1495388.57,73998.70,1.692590E+08,133274.77
1694688417,1184623.99,1.910990E+09,1492960.77,104602.12,1.703050E+08,133050.77
1694688427,2057233.19,1.931564E+09,1497335.33,183285.14,1.721380E+08,133440.21
1694688437,1013480.76,1.941698E+09,1493613.67,90607.22,1.730440E+08,133110.75
1694688447,1538196.64,1.957080E+09,1493953.99,137399.70,1.744180E+08,133143.49
1694688457,914455.82,1.966225E+09,1489563.65,80596.11,1.752240E+08,132745.39
1694688467,2120286.03,1.987427E+09,1494305.73,188907.67,1.771130E+08,133167.64
1694688477,1073078.44,1.998158E+09,1491162.18,95998.07,1.780730E+08,132890.25
1694688487,1009730.47,2.008255E+09,1487596.12,90402.73,1.789770E+08,132575.54
1694688497,1250694.56,2.020762E+09,1485854.19,111599.51,1.800930E+08,132421.30
1694688507,1691956.48,2.037682E+09,1487358.63,150296.13,1.815960E+08,132551.78
1694688517,1627383.72,2.053957E+09,1488373.37,144589.67,1.830420E+08,132639.02
1694688527,1092107.77,2.064877E+09,1485522.82,97309.60,1.840150E+08,132384.87
1694688537,1770895.01,2.082586E+09,1487561.20,157799.56,1.855930E+08,132566.41
1694688547,999549.05,2.092582E+09,1484099.95,88595.48,1.864790E+08,132254.54
1694688557,1951304.11,2.112094E+09,1487389.94,175409.36,1.882330E+08,132558.43
1694688567,1322899.93,2.125323E+09,1486239.66,116999.99,1.894030E+08,132449.63
1694688577,1236976.51,2.137694E+09,1484508.50,110788.94,1.905110E+08,132299.20
1694688587,1213823.72,2.149831E+09,1482641.90,107310.94,1.915840E+08,132126.88
1694688597,1775870.15,2.167591E+09,1484650.46,158788.39,1.931720E+08,132309.51
1694688607,1578983.82,2.183381E+09,1485292.18,140698.56,1.945790E+08,132366.58
1694688617,612140.84,2.189502E+09,1479392.91,54803.66,1.951270E+08,131842.54
1694688627,1541525.97,2.204917E+09,1479809.90,136602.30,1.964930E+08,131874.48
1694688637,1552846.78,2.220446E+09,1480296.83,138395.26,1.978770E+08,131917.96
1694688647,1733758.94,2.237783E+09,1481975.33,154905.27,1.994260E+08,132070.18
1694688657,689697.16,2.244680E+09,1476762.95,61499.75,2.000410E+08,131605.90
1694688667,1509144.67,2.259772E+09,1476974.61,134395.07,2.013850E+08,131624.13
1694688677,1451634.26,2.274288E+09,1476810.06,129603.06,2.026810E+08,131611.01
1694688687,1386785.97,2.288156E+09,1476229.26,122898.76,2.039100E+08,131554.80
1694688697,2032208.51,2.308478E+09,1479793.21,181200.76,2.057220E+08,131873.04
1694688707,999354.81,2.318472E+09,1476732.96,88795.99,2.066100E+08,131598.65
1694688717,1471194.15,2.333183E+09,1476697.90,131208.40,2.079220E+08,131596.18
1694688727,867830.79,2.341862E+09,1472868.25,78793.72,2.087100E+08,131264.07
1694688737,1742920.21,2.359291E+09,1474556.05,154101.79,2.102510E+08,131406.80
1694688747,1078176.52,2.370072E+09,1472094.24,95706.79,2.112080E+08,131185.08
1694688757,1566257.77,2.385735E+09,1472675.51,140196.22,2.126100E+08,131240.70
1694688767,1976605.32,2.405502E+09,1475767.25,175391.60,2.143640E+08,131511.58
1694688777,1164506.89,2.417147E+09,1473869.34,102900.61,2.153930E+08,131337.13
1694688787,1133936.31,2.428486E+09,1471809.20,101803.26,2.164110E+08,131158.14
1694688797,1750119.33,2.445988E+09,1473485.85,157892.72,2.179900E+08,131319.20
1694688807,803160.58,2.454019E+09,1469472.23,71305.38,2.187030E+08,130959.86
1694688817,1834897.82,2.472368E+09,1471647.38,162799.81,2.203310E+08,131149.38
1694688827,1249013.77,2.484858E+09,1470330.04,110601.22,2.214370E+08,131027.80
1694688837,1468509.29,2.499544E+09,1470319.33,130891.91,2.227460E+08,131027.00
1694688847,1626198.76,2.515805E+09,1471230.85,144508.78,2.241910E+08,131105.83
1694688857,1483204.24,2.530637E+09,1471300.46,133500.38,2.255260E+08,131119.76
1694688867,1071699.68,2.541354E+09,1468990.63,95399.97,2.264800E+08,130913.28
1694688877,1103998.72,2.552394E+09,1466892.97,98999.89,2.274700E+08,130729.87
1694688887,1260481.49,2.565000E+09,1465713.37,111489.52,2.285850E+08,130619.92
1694688897,1264913.51,2.577648E+09,1464572.56,111910.04,2.297040E+08,130513.62
1694688907,1595299.19,2.593601E+09,1465311.13,141599.93,2.311200E+08,130576.26
1694688917,1630909.82,2.609910E+09,1466241.45,146000.88,2.325800E+08,130662.91
1694688927,768596.62,2.617596E+09,1462343.98,68899.70,2.332690E+08,130317.86
1694688937,32399.53,2.617920E+09,1454399.73,1999.97,2.332890E+08,129604.98
1694688947,0.00,2.617920E+09,1446364.51,0.00,2.332890E+08,128888.94
1694688957,0.00,2.617920E+09,1438417.26,0.00,2.332890E+08,128180.74
1694688967,0.00,2.617920E+09,1430557.25,0.00,2.332890E+08,127480.32

Summary:
loaded 2617920000 metrics in 1835.217sec with 50 workers (mean rate 1426490.39 metrics/sec)
loaded 233289000 rows in 1835.217sec with 50 workers (mean rate 127117.91 rows/sec)
