/binary/tsbs/bin/tsbs_generate_queries --queries 100000 --query-type single-groupby-1-1-1 --scale 1000 --seed 123 --timestamp-end 2022-07-28T00:00:00Z --timestamp-start 2022-07-25T00:00:00Z --use-case devops --format questdb --file /binary/tsbs/bin/queries && /binary/tsbs/bin/tsbs_generate_data --scale 1000 --seed 123 --timestamp-end 2022-07-28T00:00:00Z --timestamp-start 2022-07-25T00:00:00Z --use-case devops --format questdb --file /binary/tsbs/bin/data && /binary/tsbs/bin/tsbs_load_questdb --url http://172.31.29.140:9000 --ilp-bind-to 172.31.29.140:9009 --batch-size 1000 --seed 123 --workers 100 --file /binary/tsbs/bin/data
time,per. metric/s,metric total,overall metric/s,per. row/s,row total,overall row/s
1659470516,1530502.86,2.427934E+09,1546420.85,136200.25,2.163600E+08,137805.89
1659470526,1550775.71,2.443441E+09,1546448.41,138406.76,2.177440E+08,137809.70
1659470536,1549888.59,2.458941E+09,1546470.04,137890.09,2.191230E+08,137810.20
1659470546,1581001.92,2.474751E+09,1546685.86,141100.17,2.205340E+08,137830.76
1659470556,1539928.43,2.490150E+09,1546643.89,137002.53,2.219040E+08,137825.62
1659470566,1588731.99,2.506037E+09,1546903.69,141702.85,2.233210E+08,137849.55
1659470576,1572542.81,2.521763E+09,1547060.98,139994.91,2.247210E+08,137862.71
1659470586,1522018.56,2.536983E+09,1546908.29,135801.66,2.260790E+08,137850.15
1659470596,1543032.09,2.552413E+09,1546884.80,137502.86,2.274540E+08,137848.04
1659470606,1540653.18,2.567819E+09,1546847.26,137104.73,2.288250E+08,137843.56
1659470616,1557792.50,2.583397E+09,1546912.80,138899.33,2.302140E+08,137849.89
1659470626,1628398.39,2.599681E+09,1547397.83,145199.86,2.316660E+08,137893.64
1659470636,1638478.84,2.616066E+09,1547936.76,145998.11,2.331260E+08,137941.59

Summary:
loaded 2617920000 metrics in 1693.381sec with 100 workers (mean rate 1545972.58 metrics/sec)
loaded 233280000 rows in 1693.381sec with 100 workers (mean rate 137759.93 rows/sec)
